	Treatment	Unassigned	o__Bacteroidales	g__Bacteroides	f__Rikenellaceae	f__S24-7	g__Lactobacillus	g__Turicibacter	o__Clostridiales	f__Clostridiaceae	g__Alkaliphilus	g__Clostridium	g__Dehalobacterium	f__Lachnospiraceae	g__Anaerostipes	g__Coprococcus	g__Dorea	g__Roseburia	g__Ruminococcus	f__Peptococcaceae	g__rc4-4	f__Peptostreptococcaceae	f__Ruminococcaceae	g__Oscillospira	g__Ruminococcus	f__Mogibacteriaceae	f__Erysipelotrichaceae	g__Allobaculum	g__Sutterella	g__Anaeroplasma	g__Akkermansia
70724	1	1.19310100223409	0.240229040290469	47.4519998976193	0	37.9298618957252	0.0120662988273751	0.0606971395558871	4.78556724402078	0.00365645419011368	0	0	0.00146258167604547	1.72218992354354	0.00804419921825009	0.0939708726859216	0.000365645419011368	0	0.377711717838743	0.110424916541433	0	0	0.244616785318605	3.33761138473577	2.37632957815488	0	0.0416835777672959	0.00292516335209094	0	0	0.00548468128517052
444	1	1.09418003624891	0	0	0	36.377197496886	1.2485735382963	0.00820448561604499	40.6860441699671	0.289394583547769	0	0.0298344931492545	0.0857741678041067	7.14909042089011	0.0119337972597018	0.244642843823887	0.00745862328731363	0	0.375168751351875	0	0	0	2.51430191015343	6.51883675311211	2.89991273410754	0.0275969061630604	0.199145241771274	0	0	0.231963184235454	0.000745862328731363
747	1	0.321314756775264	0	0	1.23521820432458	35.5105480786958	0.252837841396929	0.0184360926018594	31.4019331559957	0	0	0	0	6.18399220416656	0	0.0263372751455134	0.00526745502910269	0	0.713740156443414	0	0	0	6.68176670441676	11.9781927361795	5.62827569859622	0	0.0395059127182702	0	0	0	0.00263372751455134
441	1	1.29065461113858	0	0	0	35.4147956043069	0.287597000918292	0.00201822456784766	39.5511468561107	0.930401525777773	0	0.00201822456784766	0.0464191650604963	8.73689415421254	0.0383462667891056	0.441991180358639	0.00201822456784766	0	0.224022927031091	0	0	0.00100911228392383	2.20087389123788	6.34126159217736	3.77508905415906	0.00908201055531449	0.0988930038245356	0	0	0.576203114120508	0.0292642562337911
70723	1	1.74963392541918	0.404563054537878	39.0631963375179	0	32.8853622257335	0.0133118029390146	0.0752406253074737	14.6487709733243	0.0167844471839749	0	0	0.00578774040826721	2.18197813391674	0.00926038465322753	0.173632212248016	0	0	0.567777334051013	0.103600553307983	0	0	1.75368534370497	4.14402213231932	1.98982515236227	0.000578774040826721	0.207201106615966	0.00405141828578705	0	0	0.00173632212248016
70665	1	1.72243143502175	0.251212465417046	32.8489755904436	0	32.8574593134783	0.0346418690584481	0.00259224870505394	1.3720065418931	0	0	0.000235658973186722	0.0633922637872282	1.40971197760297	0	0.0688124201705228	0	0	0.207379896404315	0	0	0	1.00437854372181	3.74320713009789	0.497711751370357	0.00259224870505394	0.00117829486593361	0	0.188527178549378	0.00235658973186722	23.7211965820022
725	1	0.353722158512752	0	0	0	32.7362589440021	0.211587227238221	0.0258427147771873	23.4441878119296	0	0.00161516967357421	0	0.00323033934714842	11.7196711514545	0	0.135674252580234	0.00484550902072263	0	1.46011338491108	0	0	0	6.95976612343126	18.1028217014197	3.73104194595642	0	0.347261479818455	0	0	0.762360085927027	0
448	1	1.09012637133731	0	0	0	31.7664213303708	0.718650187473962	0.0104152201083183	30.4922927371198	0.232606582419108	0	0.034717400361061	0.0312456603249549	8.10651298430773	0.0694348007221219	0.340230523538397	0.00694348007221219	0	0.218719622274684	0	0	0	5.922788501597	17.5808915428413	3.23218997361478	0.0312456603249549	0.114567421191501	0	0	0	0
70725	1	2.06493932436865	0.119383404394884	41.1710943478736	0	20.3655843445939	0.0135563572756095	0.0166174702088116	15.3506067563135	0.0577238438832404	0	0	0.0822127473488575	3.42144965562479	0.0183666775992129	0.265879523340986	0.00174920739040122	0	0.501147917349951	0.21384060347655	0	0	3.26708210342188	11.4752377828796	1.54017710724828	0	0.0454793921504318	0.00131190554280092	0	0	0.00655952771400459
70664	1	1.40751215958518	0.0582803025433353	8.13374472370423	0	17.1260525808318	0.0621370872704677	0.00107132909087013	0.445244370165628	0	0	0.00064279745452208	0.0203552527265325	0.342825309078443	0	0.0156414047267039	0	0	0.0368537207259326	0	0	0	0.297829487261898	1.87461164320456	0.0850635298150886	0.00257118981808832	0.0169269996357481	0	0.00685650618156885	0	70.0657796061794
70663	1	2.09185193208589	0.0636356251184706	44.7124888299169	0	15.5636491646132	0.0335102493974925	0.0128625199707547	7.6081805627014	0.000676974735302878	0	0	0.0541579788242303	4.31977578596767	0	0.069389910368545	0	0	0.0822524303392997	0	0	0	6.11545127135855	5.19408865661133	1.2811746865607	0.000338487367651439	0.0101546210295432	0	0.0145549568090119	0	12.7718053562241
692	2	0.611195864468046	0	0	0	56.6274425971452	0.0787072575865051	0.0194338907621	23.4800268187692	0.0864808138913451	0	0	0.02137727983831	8.57423260423853	0	0.170046544168375	0.0884242029675551	3.87220273434843	0.639375006073091	0	0	0	0.714195485507176	3.39218563252456	1.15631650034495	0.00485847269052501	0.431432374918621	0	0	0.032065919757465	0
693	2	0.681260035893076	0	0	0	56.3367809577784	0.0200717861528289	0.00472277321243034	22.3091999622178	0.00472277321243034	0	0	0.0590346651553792	5.82554075753283	0	0.238500047227732	0.0188910928497214	0.690705582317937	0.404977802965902	0	0	0	0.590346651553793	9.4030414659488	2.79352035515255	0	0.616321904222159	0	0	0.00236138660621517	0
736	2	0.773736963294054	0	0	0	53.9812745496411	0.0617973723418664	0.0076188541243397	6.98564269267236	0.114282811865095	0.000846539347148855	0.0211634836787214	0.0719558445076527	9.06897602600569	0	0.0110050115129351	0	0.119362047947989	0.115129351212244	0	0	0	0.475755113097657	4.09471082215901	7.55197751591494	0.00253961804144657	0.00931193281863741	0	0	0.052485439523229	16.4804280102939
731	2	0.585904804419396	0	0	0.0055800457563752	53.7581608169187	0.0864907092238156	0	12.7355244313003	0	0.560794598515708	0.0102300838866879	0.097650800736566	2.63657161988729	0	0	0	1.740044268363	0.318992615739449	0	0	0	0.192511578594945	5.17270241615981	6.68117478563324	0.0325502669121887	0.00372003050425013	0	0	0.280862303070885	15.1005338243774
484	2	0.513860189481071	16.4965495730828	0	0	52.2102226207649	2.20905298452181	0.0093570899450271	10.6491481149362	0.625365511325978	0	0	0.106826776872393	5.33821981363796	0	0.0538032671839058	0.00701781745877032	0.00389878747709462	0.649537993683964	0	0	0.0140356349175406	0.757924285547194	4.84307380404694	5.47155834535459	0.000779757495418925	0.0397676322663652	0	0	0	0
483	2	0.326567164179104	12.6644776119403	0	0	51.88	0.317611940298507	0.0256716417910448	15.44	0.00417910447761194	0	0	0.133134328358209	10.0728358208955	0	0.0465671641791045	0.0208955223880597	0.213134328358209	0.570149253731343	0	0	0.00119402985074627	0.434029850746269	6.13492537313433	1.66029850746269	0	0.0543283582089552	0	0	0	0
481	2	0.427033290369618	16.6165423322788	0	0	50.456977697926	0.348917444570298	0.0143212383965421	14.4175812730279	0.00585868843494903	0	0	0.0872293611425744	5.48438334049396	0	0.1035034956841	0.00716061919827104	0.380163782890026	0.406853363538127	0	0	0	0.508403963077244	7.1912145712091	3.4286346652085	0	0.115220872553998	0	0	0	0
482	2	0.295213955568809	12.8802743402415	0	0	49.77426569256	0.335172208140748	0.0131206202475026	2.09452810496496	0.206947964812882	0	0.00417474280602356	0.332190248993589	8.51289697331147	0	0.121663933204115	0.0149097957357984	1.3090800656031	1.60846876397793	0	0	0.00357835097659162	2.07305799910542	15.5586700462204	4.69181452214105	0.0256448486655733	0.141941255404801	0	0	0.00119278365886387	0.00119278365886387
485	2	0.867359619661851	17.6441722483159	0	0	48.9526043093944	0.182266606335995	0.0420615245390758	9.80097251343101	0.00828484574254523	0	0.00127459165269927	0.141479673449619	8.66531135087597	0	0.108977586305787	0.0280410163593839	0.890302269410438	0.605431035032152	0	0	0.000637295826349633	1.14012223333949	9.24015218624333	1.62701624467061	0	0.0522582577606699	0	0	0	0.00127459165269927
695	2	0.154590670789085	0	0	0	44.2868665143164	0.205000672133351	0.0621723349912623	10.7171662857911	0.467132679123538	0	0	0.00168033337814222	5.02923780077968	0	0.410001344266703	0.183156338217502	4.90153246404087	1.9777523860734	0	0	0	0.820002688533405	12.3756553300175	0.771273020567281	0	17.3864094636376	0	0	0.233566339561769	0.0168033337814222
488	2	0.853139122801313	11.4991709204409	0	0	41.6067886985077	0.13265272945996	0.00910361868842865	28.4182462528855	0.000650258477744904	0	0	0.0962382547062457	7.71206554605456	0	0.102740839483695	0.0227590467210716	0.0949377377507559	0.490945150697402	0	0	0	0.739994147673701	6.99092889423546	1.07812855610105	0.00650258477744904	0.0832330851513477	0.000650258477744904	0	0.000650258477744904	0.060474038430276
737	2	0.607244506514399	0	0	0	41.4517298071314	0.114907985221065	0	9.60542365690243	0.0998815563844644	0.553326144218361	0.044195378931179	0.0362402107235667	1.21537292060742	0	0	0	0.185620591510952	0.146728658051514	0	0	0	1.77046687998303	10.3726554351477	4.45224247352697	0	0	0	0	0.65939505365319	28.6845687414924
487	2	0.607795980569578	9.63484617582627	0	0	39.6287741689685	0.551838270311458	0.0357176873987999	32.0179302790742	0.00119058957996	0	0	0.200019049433279	6.14760929612344	0	0.182755500523859	0.0244070863891799	1.55193351747786	0.610177159729498	0	0	0.00773883226973998	1.2977426421564	6.04521859224688	1.44120868654158	0	0.01309648537956	0	0	0	0
682	2	0.12164322621006	0	0	0.228225862508399	39.5606941773442	0	0.0335967005723024	28.6185963530202	0	0.00115850691628629	0.0115850691628629	0.00115850691628629	18.1723394888668	0	0.0150605899117218	0.00926805533029032	0.0115850691628629	0.903635394703306	0	0	0	0.593155541138581	10.0083412497973	1.62422669663338	0	0.0834124979726129	0	0	0.00231701383257258	0
734	2	0.718956417831181	0	0	0.00199156902446311	37.8338367577256	0.0398313804892621	0.00265542536595081	6.34713048096392	0.0551000763434793	0.00929398878082783	0.0185879775616557	0.0537723636605039	2.52995651740963	0	0.00929398878082783	0	0.0365120987818236	0.187207488299532	0	0	0.000663856341487702	1.32107411956052	5.30354831214525	2.28565738374216	0.00331928170743851	0.00265542536595081	0	0	0.341222159524679	42.8977329305938
683	2	0.200148361722676	0	0	1.63057931053788	37.7384634764231	0.00139963889316556	0.00559855557266225	22.9540778479152	0	0	0.111971111453245	0.17355522275253	21.1373465645863	0	0	0.0167956667179868	0	1.1015158089213	0	0	0	1.55359917141378	11.1271292006662	1.45562444889219	0	0.0349909723291391	0	0	0.755805002309404	0.00139963889316556
486	2	0.302585129475738	18.4533076062885	0	0	34.3456048413621	0.142521981274804	0.0241191045234284	24.6891924485276	0.0548161466441555	0	0	0.289429254281141	9.20253469862083	0	0.0153485210603635	0.0219264586576622	0.477996798737036	0.567895279233451	0	0	0	0.607362904817243	8.97449952858114	1.76507992194181	0	0.0613940842414542	0	0	0	0.00438529173153244
686	2	0.244493877632818	0	0	6.88991763361991	33.2531714062406	0	0.00400809635463637	38.9546884707108	0	0	0.324655804725546	0.0641295416741818	10.9200585182068	0	0.0480971562556364	0.00400809635463637	0	0.386781298222409	0	0	0	1.62127497545041	5.13236738211187	1.69542475801118	0	0.228461492214273	0	0	0.204412914086455	0.0240485781278182
685	2	0.245569918667243	0	0	0.068759577226828	32.7590271502102	0	0.00196455934933794	22.8831873010884	0	0	0.00196455934933794	0.00196455934933794	23.3212840359907	0	0.178774900789753	0.00196455934933794	0.265215512160622	0.789752858433853	0	0	0	2.11975953793564	12.6026482260029	4.4477623669011	0	0.0255392715413933	0	0	0.284861105654002	0
688	2	0.244776195514986	0	0	0.02294776832953	31.0126340213414	0	0.0497201647139816	26.9700021672892	0	0	0.0892413212815054	0.0101990081464578	20.2743533191397	0	0.110914213592728	0	0.154259998215174	0.610665612769158	0	0	0	1.32969568709443	13.196241665498	5.8810030724512	0	0.02294776832953	0	0	0.00254975203661444	0.0178482642563011
689	2	0.0152987972791677	0	0	0.0129451361592958	28.4592934309318	0.00235366111987196	0.00823781391955186	25.2853814107845	0.00235366111987196	0	0.0670793419163509	0.00470732223974392	15.2587850401299	0	0.00353049167980794	0.0200061195189117	0	0.435427307176313	0	0	0	0.833196036434675	15.184644714854	4.07654105961824	0	0.0965001059147504	0	0	10.2266575658437	0.00706098335961588
733	2	0.489654294690165	0	0	0	24.7097910763687	0.0736825888042656	0	4.83022861697781	0.0254539852232917	0.00200952514920724	0.00334920858201207	0.0723429053714607	1.74091862092988	0	0.00803810059682897	0	0.325543074171573	0.269946211710173	0	0	0	1.46092478347367	3.08663062918232	1.04227371072216	0.00133968343280483	0	0	0	0.00803810059682897	61.8498348840169
684	2	0.0252025900507929	0	0	0.00581598231941375	23.7098212554767	0.00193866077313792	0.252025900507929	37.3327905083169	0	0	0.228761971230274	0	17.7969058974061	0	0.0717304486061029	0.0310185723702067	0.0484665193284479	1.49470745608933	0	0	0	0.502113140242721	10.1857237020666	3.67376216509635	0	0.0290799115970687	0	0	4.60044201465628	0.00969330386568958
694	2	0.36804388215518	0	0	0	15.6613288507476	0.145094222772715	0.0159249756701761	34.8031496062992	0	1.02273732637353	0	0.226488542864726	6.58409271874723	0	0.720162788640184	0.0247721843758294	0.293727329027692	1.2226842431213	0	0	0	1.87206936211625	27.6209855790498	8.83305317172432	0	0.339732814297089	0	0	0.245952402017164	0
